id,first_name,second_name,team,position,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
186,Raheem,Sterling,1,Midfielder,20,20,0,False,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,69,-36830,142291,2709,39539
186,Raheem,Sterling,1,Midfielder,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-26760,119706,4626,31386
186,Raheem,Sterling,1,Midfielder,39,18,1,False,2024-09-15T13:00:00Z,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.2,0,0.00,0.00,0.00,0.13,68,746,125804,19692,18946
186,Raheem,Sterling,1,Midfielder,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-5559,121288,3783,9342
578,Riccardo,Calafiori,1,Defender,2,20,0,True,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,226287,0,0
578,Riccardo,Calafiori,1,Defender,11,2,1,False,2024-08-24T16:30:00Z,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.0,0.0,0.0,0,0.00,0.00,0.00,0.16,59,-46797,206409,4067,50864
578,Riccardo,Calafiori,1,Defender,21,5,1,True,2024-08-31T11:30:00Z,1,1,3,31,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.1,0.0,0.2,0,0.00,0.00,0.00,0.89,59,-34921,180050,4776,39697
578,Riccardo,Calafiori,1,Defender,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-35558,149968,3165,38723
578,Riccardo,Calafiori,1,Defender,47,13,9,False,2024-09-22T15:30:00Z,2,2,5,73,1,0,0,1,0,0,0,0,0,0,1,24,45.0,0.3,9.0,5.4,1,0.02,0.00,0.02,1.17,58,-17275,134546,649,17924
597,Myles,Lewis-Skelly,1,Midfielder,2,20,0,True,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,1740,0,0
597,Myles,Lewis-Skelly,1,Midfielder,11,2,0,False,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,231,3587,742,511
597,Myles,Lewis-Skelly,1,Midfielder,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,145,4486,1109,964
597,Myles,Lewis-Skelly,1,Midfielder,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,369,5493,1354,985
597,Myles,Lewis-Skelly,1,Midfielder,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.49,45,-7,5623,431,438
633,Mikel,Merino,1,Midfielder,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,708,1065,1272,564
633,Mikel,Merino,1,Midfielder,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-406,684,213,619
633,Mikel,Merino,1,Midfielder,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-69,645,79,148
638,Salah-Eddine,Oulad M'hand,1,Midfielder,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
638,Salah-Eddine,Oulad M'hand,1,Midfielder,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,558,945,765,207
638,Salah-Eddine,Oulad M'hand,1,Midfielder,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,64,1103,238,174
639,Tommy,Setford,1,Goalkeeper,21,5,0,True,2024-08-31T11:30:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
639,Tommy,Setford,1,Goalkeeper,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,158,859,238,80
639,Tommy,Setford,1,Goalkeeper,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,22,1262,153,131
657,Maldini,Kacurri,1,Defender,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
657,Maldini,Kacurri,1,Defender,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1005,1719,1170,165
658,Ayden,Heaven,1,Defender,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
658,Ayden,Heaven,1,Defender,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,634,1206,736,102
659,Ismeal,Kabia,1,Midfielder,39,18,0,False,2024-09-15T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
659,Ismeal,Kabia,1,Midfielder,47,13,0,False,2024-09-22T15:30:00Z,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,226,320,280,54
28,Leon,Bailey,2,Midfielder,7,19,1,False,2024-08-17T16:30:00Z,1,2,1,73,0,0,0,1,0,0,0,1,0,0,0,1,0.0,30.5,13.0,4.2,1,0.21,0.21,0.42,1.39,65,0,328252,0,0
28,Leon,Bailey,2,Midfielder,11,1,2,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,10,14.6,14.5,17.0,4.6,1,0.04,0.02,0.06,0.87,65,-37766,310648,15599,53365
28,Leon,Bailey,2,Midfielder,26,11,1,False,2024-08-31T14:00:00Z,1,2,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,1,0.00,0.01,0.01,0.00,65,-2843,317474,64796,67639
28,Leon,Bailey,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,64,-154509,160644,2212,156721
28,Leon,Bailey,2,Midfielder,41,20,1,True,2024-09-21T14:00:00Z,3,1,5,45,0,0,0,0,0,0,0,0,0,0,0,7,3.6,17.4,19.0,4.0,0,0.07,0.33,0.40,0.00,64,-21993,142911,4702,26695
29,Ross,Barkley,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,77081,0,0
29,Ross,Barkley,2,Midfielder,11,1,1,True,2024-08-24T16:30:00Z,0,2,2,14,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.6,1.0,0.2,0,0.02,0.01,0.03,0.38,54,-14983,69201,2526,17509
29,Ross,Barkley,2,Midfielder,26,11,1,False,2024-08-31T14:00:00Z,1,2,3,28,0,0,0,1,0,0,0,0,0,0,0,5,9.4,11.3,0.0,2.1,0,0.00,0.05,0.05,0.28,54,-11954,58524,1955,13909
29,Ross,Barkley,2,Midfielder,31,8,4,True,2024-09-14T16:30:00Z,3,2,4,45,0,1,0,0,0,0,0,0,0,0,0,18,16.0,16.1,7.0,3.9,0,0.03,0.04,0.07,0.23,53,-8597,50954,2108,10705
29,Ross,Barkley,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,28,0,0,0,0,0,0,0,1,0,0,0,-3,6.6,1.3,2.0,1.0,0,0.05,0.01,0.06,0.00,53,-1926,49799,1745,3671
30,Enzo,Barrenechea,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4608,0,0
30,Enzo,Barrenechea,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-591,5246,363,954
30,Enzo,Barrenechea,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-742,5012,509,1251
30,Enzo,Barrenechea,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1714,3303,0,1714
30,Enzo,Barrenechea,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-410,2950,0,410
31,Emiliano,Buendía Stati,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,12149,0,0
31,Emiliano,Buendía Stati,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-2079,12294,538,2617
31,Emiliano,Buendía Stati,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1840,11112,850,2690
31,Emiliano,Buendía Stati,2,Midfielder,31,8,1,True,2024-09-14T16:30:00Z,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.4,0.0,0.1,0,0.00,0.01,0.01,0.09,54,-1279,10277,754,2033
31,Emiliano,Buendía Stati,2,Midfielder,41,20,1,True,2024-09-21T14:00:00Z,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,2.0,0.3,0,0.00,0.00,0.00,0.00,54,-418,10052,439,857
32,Matty,Cash,2,Defender,7,19,2,False,2024-08-17T16:30:00Z,1,2,1,81,0,0,0,1,0,0,0,0,0,0,0,7,9.0,12.4,2.0,2.3,1,0.00,0.01,0.01,1.41,45,0,263349,0,0
32,Matty,Cash,2,Defender,11,1,1,True,2024-08-24T16:30:00Z,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.0,2.0,0.3,1,0.00,0.00,0.00,0.12,45,3007,314450,28026,25019
32,Matty,Cash,2,Defender,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-82077,232094,9846,91923
32,Matty,Cash,2,Defender,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-70335,163873,769,71104
32,Matty,Cash,2,Defender,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-22400,143366,372,22772
33,Leander,Dendoncker,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,82976,0,0
33,Leander,Dendoncker,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4262,87218,5094,9356
33,Leander,Dendoncker,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5391,84891,8559,13950
33,Leander,Dendoncker,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-20357,64707,4534,24891
33,Leander,Dendoncker,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-11532,53665,0,11532
34,Moussa,Diaby,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,0,5025,0,0
34,Moussa,Diaby,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-1929,3043,0,1929
34,Moussa,Diaby,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-643,2456,0,643
34,Moussa,Diaby,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-328,2140,0,328
34,Moussa,Diaby,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-105,2039,0,105
35,Diego Carlos,Santos Silva,2,Defender,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,50517,0,0
35,Diego Carlos,Santos Silva,2,Defender,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6386,54467,2713,9099
35,Diego Carlos,Santos Silva,2,Defender,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6016,52558,5501,11517
35,Diego Carlos,Santos Silva,2,Defender,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-14715,37781,176,14891
35,Diego Carlos,Santos Silva,2,Defender,41,20,2,True,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,1,0,0,0,0,0,0,0,7,20.0,1.9,0.0,2.2,1,0.00,0.01,0.01,0.51,45,131,39882,2294,2163
36,Lucas,Digne,2,Defender,7,19,2,False,2024-08-17T16:30:00Z,1,2,1,73,0,0,0,1,0,0,0,0,0,0,0,14,14.4,19.2,0.0,3.4,1,0.00,0.13,0.13,1.39,45,0,196248,0,0
36,Lucas,Digne,2,Defender,11,1,2,True,2024-08-24T16:30:00Z,0,2,2,75,0,0,0,1,0,0,0,0,0,0,0,8,18.6,1.8,0.0,2.0,1,0.00,0.03,0.03,0.49,45,-3133,214862,11294,14427
36,Lucas,Digne,2,Defender,26,11,7,False,2024-08-31T14:00:00Z,1,2,3,90,0,1,0,1,0,0,0,0,0,0,2,23,36.4,19.9,0.0,5.6,1,0.00,0.10,0.10,0.45,45,57893,290051,89835,31942
36,Lucas,Digne,2,Defender,31,8,4,True,2024-09-14T16:30:00Z,3,2,4,68,0,1,0,2,0,0,0,0,0,0,0,26,30.8,54.0,2.0,8.7,1,0.00,0.68,0.68,0.67,46,331785,660174,404275,72490
36,Lucas,Digne,2,Defender,41,20,1,True,2024-09-21T14:00:00Z,3,1,5,45,0,0,0,1,0,0,0,0,0,0,0,0,2.2,2.5,0.0,0.5,1,0.00,0.01,0.01,0.51,46,163695,830162,187411,23716
37,Lewis,Dobbin,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,478,0,0
37,Lewis,Dobbin,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-125,347,0,125
37,Lewis,Dobbin,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-51,299,0,51
37,Lewis,Dobbin,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-32,271,0,32
37,Lewis,Dobbin,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-15,256,0,15
38,Jhon,Durán,2,Forward,7,19,6,False,2024-08-17T16:30:00Z,1,2,1,28,1,0,0,0,0,0,0,0,0,0,1,30,34.4,2.1,23.0,6.0,0,0.38,0.00,0.38,1.17,60,0,23567,0,0
38,Jhon,Durán,2,Forward,11,1,1,True,2024-08-24T16:30:00Z,0,2,2,25,0,0,0,2,0,0,0,0,0,0,0,1,2.6,3.4,7.0,1.3,0,0.10,0.14,0.24,0.51,60,17409,61234,23795,6386
38,Jhon,Durán,2,Forward,26,11,7,False,2024-08-31T14:00:00Z,1,2,3,29,1,0,0,1,0,0,0,1,0,0,3,27,33.2,3.2,40.0,7.6,0,0.23,0.00,0.23,0.28,60,10134,77745,28151,18017
38,Jhon,Durán,2,Forward,31,8,6,True,2024-09-14T16:30:00Z,3,2,4,21,1,0,0,0,0,0,0,0,0,0,1,27,29.2,0.5,15.0,4.5,0,0.33,0.00,0.33,0.23,60,76537,168399,109125,32588
38,Jhon,Durán,2,Forward,41,20,5,True,2024-09-21T14:00:00Z,3,1,5,28,1,0,0,0,0,0,0,0,0,0,0,26,32.0,0.8,21.0,5.4,0,1.03,0.00,1.03,0.00,61,233114,414473,257452,24338
39,Joe,Gauci,2,Goalkeeper,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,37657,0,0
39,Joe,Gauci,2,Goalkeeper,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,5210,60885,7895,2685
39,Joe,Gauci,2,Goalkeeper,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,13554,84451,20990,7436
39,Joe,Gauci,2,Goalkeeper,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1658,88084,8280,6622
39,Joe,Gauci,2,Goalkeeper,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-764,88342,2994,3758
40,Kortney,Hause,2,Defender,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,46204,0,0
40,Kortney,Hause,2,Defender,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-440,56634,4439,4879
40,Kortney,Hause,2,Defender,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1799,63490,8895,7096
40,Kortney,Hause,2,Defender,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1706,68922,9340,7634
40,Kortney,Hause,2,Defender,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1538,67919,2322,3860
41,Samuel,Iling-Junior,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,0,6971,0,0
41,Samuel,Iling-Junior,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,-1460,6881,179,1639
41,Samuel,Iling-Junior,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1915,5173,163,2078
41,Samuel,Iling-Junior,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-1590,3621,0,1590
41,Samuel,Iling-Junior,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-497,3176,0,497
42,Boubacar,Kamara,2,Midfielder,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,287,0,0
42,Boubacar,Kamara,2,Midfielder,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-38,331,23,61
42,Boubacar,Kamara,2,Midfielder,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-32,313,44,76
42,Boubacar,Kamara,2,Midfielder,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-15,342,57,72
42,Boubacar,Kamara,2,Midfielder,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-16,348,32,48
43,Kaine,Kesler-Hayden,2,Defender,7,19,0,False,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2538,0,0
43,Kaine,Kesler-Hayden,2,Defender,11,1,0,True,2024-08-24T16:30:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-587,1937,0,587
43,Kaine,Kesler-Hayden,2,Defender,26,11,0,False,2024-08-31T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-280,1661,0,280
43,Kaine,Kesler-Hayden,2,Defender,31,8,0,True,2024-09-14T16:30:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-186,1492,0,186
43,Kaine,Kesler-Hayden,2,Defender,41,20,0,True,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-101,1395,0,101
44,Ezri,Konsa Ngoyo,2,Defender,7,19,2,False,2024-08-17T16:30:00Z,1,2,1,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,14.1,7.0,3.5,1,0.07,0.01,0.08,2.46,45,0,1165894,0,0
44,Ezri,Konsa Ngoyo,2,Defender,11,1,1,True,2024-08-24T16:30:00Z,0,2,2,90,0,0,0,2,0,0,0,0,0,0,0,7,11.2,1.0,2.0,1.4,1,0.00,0.01,0.01,0.87,45,-31843,1183107,40166,72009
44,Ezri,Konsa Ngoyo,2,Defender,26,11,2,False,2024-08-31T14:00:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,0,0,13,18.4,0.4,0.0,1.9,1,0.00,0.00,0.00,0.45,45,99887,1311949,209809,109922
